,0
97,0.4632034632034632
98,0.4588744588744589
99,0.4718614718614718
100,0.48917748917748916
101,0.4718614718614718
102,0.4718614718614718
103,0.4761904761904762
104,0.4805194805194805
105,0.4805194805194805
106,0.4675324675324675
107,0.4588744588744589
108,0.4761904761904762
109,0.4805194805194805
110,0.4761904761904762
111,0.4805194805194805
112,0.4805194805194805
113,0.4718614718614718
114,0.4675324675324675
115,0.4632034632034632
116,0.4761904761904762
117,0.4718614718614718
118,0.4588744588744589
119,0.4805194805194805
120,0.4675324675324675
121,0.48917748917748916
122,0.48917748917748916
123,0.4675324675324675
124,0.4675324675324675
125,0.48484848484848486
126,0.45454545454545453
127,0.44588744588744583
128,0.4761904761904762
129,0.48484848484848486
130,0.4632034632034632
131,0.4805194805194805
132,0.4805194805194805
133,0.4805194805194805
134,0.4718614718614718
135,0.45454545454545453
136,0.45454545454545453
137,0.4632034632034632
138,0.48484848484848486
139,0.4761904761904762
140,0.4718614718614718
141,0.4935064935064935
142,0.4632034632034632
143,0.4761904761904762
144,0.4805194805194805
145,0.4718614718614718
146,0.4632034632034632
147,0.4632034632034632
148,0.4632034632034632
149,0.4718614718614718
150,0.45454545454545453
151,0.5021645021645021
152,0.48917748917748916
153,0.49350649350649345
154,0.4718614718614718
155,0.4675324675324675
156,0.44588744588744583
157,0.45021645021645024
158,0.4675324675324675
159,0.4675324675324675
160,0.4632034632034632
161,0.4761904761904762
162,0.45454545454545453
163,0.4718614718614718
164,0.4675324675324675
165,0.4718614718614718
166,0.4761904761904762
167,0.45021645021645024
168,0.4632034632034632
169,0.4675324675324675
170,0.4718614718614718
171,0.48917748917748916
172,0.4891774891774891
173,0.48917748917748916
174,0.48917748917748916
175,0.4588744588744589
176,0.4588744588744589
177,0.4588744588744589
178,0.4718614718614718
179,0.4675324675324675
180,0.48917748917748916
181,0.4718614718614718
182,0.4805194805194805
183,0.4805194805194805
184,0.4718614718614718
185,0.4718614718614718
186,0.4588744588744589
187,0.45021645021645024
188,0.4588744588744589
189,0.4761904761904762
190,0.4761904761904761
191,0.4848484848484848
192,0.4718614718614718
193,0.4675324675324675
194,0.4675324675324675
195,0.4588744588744589
196,0.4632034632034632
197,0.44588744588744583
198,0.45454545454545453
199,0.4805194805194805
200,0.4761904761904762
201,0.48917748917748916
202,0.4588744588744589
203,0.4588744588744589
204,0.48917748917748916
205,0.48917748917748916
206,0.4588744588744589
207,0.4675324675324675
208,0.4761904761904762
209,0.4761904761904762
210,0.4848484848484848
211,0.48484848484848486
212,0.4632034632034632
213,0.4632034632034632
214,0.4718614718614718
215,0.48917748917748916
216,0.45021645021645024
217,0.44155844155844154
218,0.4848484848484848
219,0.4588744588744589
220,0.4632034632034632
221,0.4761904761904761
222,0.4718614718614718
223,0.48917748917748916
224,0.4805194805194805
225,0.4675324675324675
226,0.44588744588744583
227,0.4588744588744589
228,0.48484848484848486
229,0.4718614718614718
230,0.4761904761904762
231,0.4718614718614718
232,0.4675324675324675
233,0.4805194805194805
234,0.4805194805194805
235,0.48484848484848486
236,0.45021645021645024
237,0.45454545454545453
238,0.4632034632034632
239,0.4848484848484848
240,0.4805194805194805
241,0.4632034632034632
242,0.48484848484848486
243,0.4761904761904762
244,0.4675324675324675
245,0.4761904761904762
246,0.45454545454545453
247,0.44588744588744583
248,0.45454545454545453
249,0.4632034632034632
250,0.4632034632034632
251,0.4805194805194805
252,0.48484848484848486
253,0.4761904761904761
254,0.5021645021645021
255,0.4675324675324675
256,0.44588744588744583
257,0.45454545454545453
258,0.4632034632034632
259,0.48484848484848486
260,0.48484848484848486
261,0.5021645021645021
262,0.4675324675324675
263,0.4761904761904762
264,0.4588744588744589
265,0.4805194805194805
266,0.45021645021645024
267,0.45454545454545453
268,0.4718614718614718
269,0.4675324675324675
270,0.48484848484848486
271,0.4805194805194805
272,0.4718614718614718
273,0.4805194805194805
274,0.4805194805194805
275,0.4632034632034632
276,0.4632034632034632
277,0.4675324675324675
278,0.4632034632034632
279,0.45454545454545453
280,0.45454545454545453
281,0.4761904761904762
282,0.4675324675324675
283,0.48484848484848486
284,0.4718614718614718
285,0.4718614718614718
286,0.4632034632034632
287,0.4632034632034632
288,0.4675324675324675
289,0.4935064935064935
290,0.4848484848484848
291,0.48917748917748916
292,0.4718614718614718
293,0.45021645021645024
294,0.4588744588744589
295,0.4761904761904762
296,0.45021645021645024
